date,price,sqft_lot,sqft_living,grade,lat,long,yr_built,yr_renovated
20140701,875000,8279,3840,9,47.6039,-122.059,2001,0
20150106,608000,7680,2400,7,47.6466,-122.389,1956,0
20141112,220000,21514,1660,7,47.2159,-121.964,1973,0
20140811,1760000,21630,6055,12,47.5524,-122.112,1996,0
20140818,295450,17120,2030,8,47.2953,-122.185,1966,0
20141111,315000,5087,840,7,47.5557,-122.278,1925,0
20150213,205000,8175,1450,7,47.3933,-122.195,1967,0
20140709,310000,9908,1460,7,47.4275,-122.331,1952,0
20150503,1000000,5210,2010,9,47.6501,-122.37,1927,0
20140602,525000,7631,2910,9,47.3552,-122.001,2006,0
20140709,284000,8800,1880,7,47.5137,-122.333,1960,0
20140514,510000,26460,2170,8,47.6147,-122.045,1986,0
20140619,405000,4377,1260,7,47.6988,-122.354,1947,0
20140916,509950,9153,1970,8,47.7698,-122.268,2007,0
20141027,600000,45738,2090,8,47.6876,-122.049,1987,0
20150423,990000,4940,3450,10,47.692,-122.338,2006,0
20150414,280005,7200,1130,7,47.5041,-122.253,1954,0
20140903,700000,7668,2600,8,47.3402,-122.046,1968,0
20140804,330000,7620,1030,7,47.5281,-122.375,1953,0
20150223,340000,6718,1700,7,47.4131,-122.331,1956,0
20140818,468000,2167,1480,8,47.6658,-122.132,2007,0
20140609,1339000,19387,4250,9,47.5578,-122.212,1972,0
20140919,515000,20873,1600,8,47.5632,-122.182,1955,0
20141112,245000,8750,1870,7,47.1985,-122.001,1977,0
20140527,265000,7741,1440,7,47.4042,-122.194,1983,0
20150317,372400,11937,2720,9,47.4185,-122.212,1990,0
20150504,390000,8410,1240,6,47.753,-122.328,1948,0
20150203,208000,6120,1020,7,47.278,-122.205,1967,0
20141003,273000,7750,1180,6,47.769,-122.316,1945,0
20141009,455000,7759,3080,8,47.7454,-121.977,2003,0
20150330,270000,6397,1750,7,47.3082,-122.358,1988,0
20140730,618000,8736,2530,7,47.6049,-122.126,1958,0
20141021,213550,8541,1580,7,47.3334,-122.289,1990,0
20140729,210000,9148,2340,7,47.4232,-122.324,1957,0
20150112,2750000,16065,6300,12,47.5922,-122.207,2004,0
20141215,403500,3844,2400,7,47.7027,-122.347,1974,0
20150225,235000,7600,1300,7,47.2083,-122.005,1963,0
20150421,287500,7147,1760,6,47.4799,-122.232,1936,0
20140929,546800,5910,1520,7,47.6904,-122.295,1946,0
20140616,183000,8100,1070,6,47.2853,-122.22,1957,0
20140512,560000,216777,2560,8,47.295,-122.086,1986,0
20141205,299500,6726,1280,6,47.5724,-122.301,1958,0
20141027,610000,7350,1660,8,47.6263,-122.124,1965,2014
20140609,288350,7963,1860,7,47.4513,-122.268,1963,0
20140701,500000,4500,950,7,47.6562,-122.354,1926,0
20141205,625000,4000,2140,7,47.6792,-122.287,1951,0
20150429,418000,1349,1480,7,47.5439,-122.386,2007,0
20140825,660000,1825,2260,8,47.6108,-122.308,2002,0
20140623,775000,6158,2300,9,47.6943,-122.299,1999,0
20150123,429500,7272,1650,7,47.7232,-122.174,1972,0
20141124,569000,3000,1990,7,47.6272,-122.29,1908,1970
20140520,250000,7560,1960,7,47.4081,-122.178,1978,0
20141209,225000,10491,1310,7,47.3682,-122.148,1969,0
20140514,530000,15002,2450,9,47.4268,-122.343,1974,0
20140905,306000,8658,910,7,47.7586,-122.303,1955,0
20150413,517100,9719,1580,7,47.5396,-122.18,1962,0
20140822,354950,9689,1780,7,47.7628,-122.163,1976,0
20150414,348000,1824,1040,6,47.6793,-122.3,1925,0
20140718,522250,41600,2340,8,47.7466,-122.077,1977,0
20140604,275000,8755,1720,8,47.3186,-122.391,1983,0
20141218,390000,10440,1600,7,47.7109,-122.311,1954,0
20140910,260000,9750,1320,7,47.4267,-122.331,1954,0
20140728,585000,4178,2350,8,47.6388,-122.3,1922,2015
20140603,605000,5616,2740,7,47.6866,-122.317,1925,0
20140703,342000,6448,2300,8,47.3813,-122.204,2001,0
20140827,900000,37169,4350,10,47.6518,-122.16,1972,0
20150330,252000,7700,1430,7,47.3993,-122.183,1981,0
20150219,357000,14012,2400,9,47.3371,-122.325,1971,0
20141224,370000,7910,940,6,47.6181,-122.117,1959,0
20150406,322500,13504,1020,7,47.5121,-122.17,1959,0
20140620,210000,5756,1680,7,47.3065,-122.222,1910,0
20141208,290000,9840,1340,7,47.7202,-122.339,1949,0
20140612,860000,7012,3960,10,47.5854,-122.08,2005,0
20150225,302000,4621,2650,8,47.5543,-122.275,1911,0
20140821,369160,9680,2120,8,47.3367,-122.332,1965,0
20150507,1185000,3000,2850,9,47.6406,-122.304,2003,0
20140902,993000,14810,2850,8,47.5892,-122.203,1954,0
20141114,380000,6969,1870,7,47.5342,-122.036,1968,0
20140910,635000,8160,2660,7,47.7229,-122.359,1949,0
20141030,260000,11120,1190,6,47.5687,-121.898,1947,0
20140520,243000,5522,1770,7,47.4974,-122.231,1943,0
20150402,1400000,8879,2770,9,47.5831,-122.193,2001,0
20140915,665000,8100,2080,8,47.7228,-122.369,1952,0
20140909,898000,9000,2700,9,47.6599,-122.146,1987,0
20140725,583000,9453,2200,8,47.5744,-122.305,1955,0
20141204,429000,7700,2160,8,47.6976,-122.169,1977,0
20141216,471000,4059,2010,8,47.7317,-122.197,1998,0
20150312,1810000,8295,3780,9,47.6394,-122.29,1951,0
20141015,739500,51177,4460,9,47.3648,-122.143,2005,0
20140512,450000,17208,1770,8,47.5659,-122.117,1959,0
20150408,552500,5000,1430,7,47.6895,-122.37,1949,0
20150217,437000,10642,1700,7,47.5674,-122.142,1954,0
20150109,270000,5220,1830,7,47.5331,-122.278,1951,0
20140716,226740,8800,1410,7,47.2927,-122.183,1965,0
20150218,446500,7920,3060,8,47.7675,-122.261,1974,0
20141125,283000,15068,1820,7,47.2103,-121.999,1920,2014
20140715,445000,13211,2430,7,47.5245,-121.926,1909,1978
20140816,250000,6840,740,6,47.5172,-122.375,1942,0
20150309,307000,6552,770,6,47.5133,-122.372,1942,0
20140721,315000,8580,2200,8,47.295,-122.37,1991,0
20150106,555000,23085,2920,7,47.5159,-122.395,1908,0
20150424,264900,7000,2040,7,47.4056,-122.176,1979,0
20140922,510000,4510,1600,7,47.6939,-122.34,1978,0
20140814,328000,3980,1990,7,47.4445,-122.17,2002,0
20150504,358000,7308,1830,7,47.3565,-122.015,2002,0
20150421,325000,4260,2540,7,47.3989,-122.164,2005,0
20140714,1365000,3444,2700,9,47.5684,-122.06,1990,0
20150305,230000,10800,1440,7,47.3417,-122.283,1967,0
20150423,545000,4000,1550,7,47.6379,-122.387,1955,0
20140505,705380,4343,2490,9,47.5493,-121.993,2003,0
20140820,459000,12987,2650,7,47.7482,-122.244,1979,0
20140528,815000,3800,2000,8,47.6852,-122.311,2001,0
20140611,495000,4500,3440,8,47.4871,-122.219,2007,0
20141110,520000,58712,2280,9,47.3053,-122,1987,0
20141217,430000,1194,1320,7,47.6704,-122.39,2001,0
20140515,255000,7800,2070,8,47.3487,-122.315,1989,0
20140707,588000,4777,1860,7,47.6892,-122.311,1908,0
20141110,350000,7811,940,6,47.6195,-122.118,1959,0
20150313,625000,21486,2290,7,47.5515,-122.189,1963,0
20150424,172500,20685,1510,6,47.481,-122.116,1958,0
20140825,554000,3500,1830,7,47.573,-122.383,1909,0
20140728,775000,7112,3090,9,47.705,-122.118,2001,0
20141107,1187500,217800,4340,11,47.6471,-122.013,2003,0
20141028,618000,12682,3200,9,47.7443,-122.26,1977,0
20140929,305000,8450,1560,6,47.4552,-122.354,1954,0
20141205,232000,13356,1280,7,47.3715,-122.074,1994,0
20140508,262000,6236,2020,7,47.2796,-122.247,2002,0
20150325,234000,8122,1040,7,47.3731,-122.312,1971,0
20150402,500000,7209,2260,7,47.7088,-122.302,2002,0
20140827,278000,7632,860,6,47.4623,-122.345,1920,0
20140904,230000,19040,1920,7,47.4756,-122.294,1961,0
20140922,500000,9215,2290,8,47.5328,-122.051,1969,0
20140519,366500,9300,2070,7,47.7416,-122.32,1945,0
20140611,665000,4400,4250,7,47.5584,-122.283,1902,0
20150316,1101000,4830,2220,9,47.5825,-122.4,1928,2010
20141201,575000,4076,1840,8,47.6875,-122.393,1957,0
20141103,674750,9753,2590,10,47.5848,-122.027,1993,0
20140916,719000,6131,3110,7,47.5615,-122.279,1940,0
20140925,482000,105587,2600,7,47.4464,-122.497,1980,0
20140528,254000,8187,1060,6,47.7508,-122.349,1952,0
20140819,443725,3880,1250,7,47.6869,-122.392,1944,0
20141106,575000,35636,2520,8,47.652,-122.031,1980,0
20150127,469000,9957,2070,8,47.7766,-122.277,1977,0
20140523,175000,44431,1300,6,47.327,-122.267,1958,0
20140909,437000,8316,2190,7,47.5488,-122.298,1961,0
20140820,550000,13113,2760,8,47.7669,-122.268,1974,0
20150420,172040,7134,1710,7,47.3911,-122.191,1979,0
20141224,363000,7000,1750,8,47.3693,-122.041,1993,0
20150430,282000,3600,1552,7,47.3198,-122.178,2012,0
20140814,400000,6554,2350,8,47.5115,-122.256,1905,0
20140924,650000,10018,5110,10,47.7261,-122.17,2003,0
20140603,365000,99916,1720,7,47.3391,-122.093,1990,0
20141024,269950,7230,1960,8,47.2855,-122.36,2002,0
20140718,260000,19602,1270,6,47.3375,-122.048,1977,0
20141024,193000,7000,1180,7,47.2959,-122.373,1977,0
20140725,340000,6791,2230,8,47.3769,-122.028,2005,0
20140512,900000,38412,4700,10,47.6445,-122.167,1978,0
20141021,371000,8361,2150,8,47.4627,-122.129,1991,0
20140827,592000,81892,2400,8,47.5028,-121.769,1985,0
20140815,300000,12750,1830,7,47.5003,-122.328,1991,0
20140827,449950,6977,2800,8,47.3542,-122.014,2003,0
20141022,299500,7163,2090,8,47.2735,-122.295,1989,0
20150326,995000,13406,2340,9,47.5377,-122.221,1963,0
20140923,335000,9472,1670,7,47.5299,-122.357,1960,0
20141110,280000,7350,1990,8,47.3258,-122.328,1978,0
20140516,446000,7800,2270,7,47.7278,-122.192,1977,0
20140927,1544500,15139,4910,10,47.6444,-122.22,1964,0
20150407,325000,4500,950,6,47.5273,-122.265,1943,0
20140619,450000,11200,1610,7,47.6641,-122.176,1955,0
20141027,322500,7107,1940,7,47.3843,-122.032,2000,0
20140915,453000,9473,1210,7,47.5637,-122.139,1955,0
20141008,655000,4412,2570,9,47.7076,-122.232,2001,0
20150504,603000,2800,1700,7,47.6819,-122.311,1926,0
20140902,235000,24000,1610,6,47.2751,-122.252,1947,0
20140728,968933,7304,4120,11,47.681,-122.167,2006,0
20141114,1015000,11340,2880,8,47.6113,-122.058,1980,2013
20141203,435000,8548,1990,8,47.667,-122.178,1973,0
20140618,242000,8092,1260,7,47.3635,-122.054,1986,0
20141027,487000,248600,4750,8,47.1879,-121.973,1947,0
20140801,810000,10450,3010,9,47.6979,-122.112,1996,0
20140624,625000,64073,2410,8,47.7457,-122.141,1976,0
20141023,165000,7742,1280,7,47.3323,-122.276,1973,0
20150427,335000,6750,2320,7,47.5327,-122.276,1960,0
20140724,286700,6600,1220,6,47.5297,-121.827,1958,0
20150424,699000,4050,1400,8,47.6768,-122.269,1954,0
20150327,280000,7280,1590,7,47.4288,-122.153,1974,0
20140602,580000,7064,2220,8,47.5716,-122.022,1988,0
20140620,754800,7781,2770,8,47.7072,-122.017,2006,0
20150210,525000,16801,2303,8,47.7266,-121.966,1995,0
20150217,562000,10530,1600,8,47.7437,-122.291,1962,0
20140520,575000,6060,1280,7,47.6805,-122.364,1926,0
20140711,808900,5901,2900,9,47.5396,-121.998,2006,0
20150303,992000,15207,2950,10,47.5571,-122.216,1966,0
20140919,335000,6698,1700,7,47.3826,-122.028,1997,0
20141226,473000,7200,1050,7,47.7163,-122.303,1985,0
20150325,350000,11210,2990,8,47.3357,-122.336,1977,0
20150424,1600000,5374,3100,9,47.6154,-122.283,1906,0
20141217,305500,6090,1240,7,47.7542,-122.307,1950,0
20140523,306000,13500,780,7,47.7383,-122.074,1946,1989
20141202,233000,1656,850,8,47.7064,-122.344,2001,0
20150331,490000,9000,1540,8,47.7152,-122.322,1971,0
20140701,445000,42077,2280,8,47.3424,-122.077,1994,0
20141120,355000,9674,2550,7,47.4856,-122.247,1959,0
20150402,360000,7607,1770,8,47.4287,-122.163,1987,0
20140709,737500,10900,2320,7,47.6877,-122.283,1935,1974
20141215,985000,11920,2600,8,47.582,-122.194,1969,0
20140806,349950,2031,1570,8,47.548,-122.375,2006,0
20150220,520000,7161,3060,8,47.5383,-121.879,2005,0
20141217,355950,8540,1960,7,47.7654,-122.359,1955,0
20141229,485000,6129,3270,9,47.4461,-122.208,2004,0
20141212,143000,3315,1090,6,47.3159,-122.183,1969,0
20141210,3278000,10000,6840,11,47.6042,-122.112,2001,0
20140723,355000,8512,940,7,47.7002,-122.191,1967,0
20140604,1126000,13885,3880,9,47.5696,-122.156,1979,0
20140818,200000,15525,1770,7,47.5025,-122.142,1959,0
20140618,913000,10576,3640,11,47.5899,-121.979,1999,0
20140522,1600000,12824,3160,9,47.6151,-122.216,1966,0
20140625,409900,1845,1590,9,47.6897,-122.175,1997,0
20150501,265000,6034,1290,6,47.5223,-122.286,1950,0
20150410,740000,51836,3655,8,47.6434,-122.115,1955,0
20140612,306000,8124,2490,7,47.3347,-122.17,2001,0
20141007,381000,3999,1470,7,47.5328,-121.871,2003,0
20150505,1220000,6132,3960,10,47.6396,-122.409,1933,0
20150320,1050000,29982,3190,8,47.458,-122.368,1941,0
20140903,408000,7440,810,6,47.7346,-122.352,1948,0
20140625,739900,5377,2980,9,47.7074,-122.101,2006,0
20141121,674250,35000,2780,9,47.7386,-122.091,1985,0
20140911,438400,8100,1340,7,47.7218,-122.37,1953,0
20141230,1700000,14649,4930,11,47.5829,-122.247,2000,0
20140619,703000,5980,1360,8,47.5852,-122.388,1945,2008
20141229,262000,6530,1320,7,47.2871,-122.354,1989,0
20150423,353000,14499,1210,7,47.4705,-121.754,1984,0
20150114,500000,7607,1940,8,47.685,-122.158,1995,0
20140706,1280000,4620,3160,9,47.5875,-122.382,1917,2005
20150408,332000,6566,1980,8,47.3809,-122.097,2004,0
20140821,824000,14240,2320,9,47.6269,-122.09,1974,0
20150220,290000,4788,1660,7,47.5878,-122.312,1968,0
20140627,700000,1545,1660,9,47.6268,-122.353,2002,0
20141006,550000,3420,1080,7,47.6715,-122.393,1922,0
20140903,549000,11165,1510,7,47.7212,-122.331,1921,0
20150306,1865000,43560,2950,9,47.5988,-122.207,1951,0
20150302,858000,13720,3070,9,47.6133,-122.152,1978,0
20141030,345000,10423,970,7,47.7252,-122.331,1947,0
20141104,340000,11651,2140,8,47.196,-122.006,1930,2001
20150425,1215000,9600,2570,9,47.5791,-122.241,1962,0
20141211,275000,1488,1260,7,47.7071,-122.336,2009,0
20140827,405000,7771,1220,7,47.6326,-122.119,1963,0
20150116,432500,8145,1720,7,47.7393,-122.325,1949,0
20150112,236500,4217,2140,6,47.5484,-122.287,1925,0
20140718,679000,4923,1420,8,47.6901,-122.339,1928,0
20141031,543000,8451,2060,8,47.7168,-122.333,1995,0
20140926,294000,9520,1320,7,47.4857,-122.253,1953,0
20150403,340500,10463,1810,7,47.4581,-122.162,1969,0
20140703,1012000,16263,2980,9,47.5457,-122.153,1989,0
20140502,335000,2560,1350,8,47.6344,-122.107,1976,0
20140723,425000,8011,1540,7,47.7342,-122.202,1988,0
20150210,353000,9240,2510,8,47.1896,-122.013,2001,0
20150504,540000,5146,1670,8,47.5707,-121.999,1991,0
20140612,640000,11928,3690,9,47.6108,-122.06,2006,0
20140722,339950,11457,1320,8,47.7738,-122.261,1959,0
20141107,195000,8400,1510,7,47.4476,-121.771,1979,0
20150226,322000,8400,1510,7,47.4476,-121.771,1979,0
20150401,660000,10450,1870,8,47.5938,-122.154,1978,0
20140916,280000,9373,2400,7,47.3262,-122.214,1991,0
20150422,300000,9373,2400,7,47.3262,-122.214,1991,0
20140815,207500,8816,1170,6,47.3059,-122.368,1966,0
20140825,195000,8726,1190,7,47.4887,-122.343,1956,0
20140610,700000,3880,2080,7,47.686,-122.391,1954,0
20150417,560000,8555,2150,7,47.5344,-122.345,1982,0
20140820,260000,7344,1580,7,47.5256,-122.38,1911,0
20150225,575000,7344,1580,7,47.5256,-122.38,1911,0
20150417,475000,3239,2370,8,47.7515,-122.174,2006,0
20140613,285000,8601,1840,7,47.5359,-122.276,1905,2014
20140508,753888,5500,2660,9,47.5439,-121.996,2003,0
20150410,650000,3600,2190,9,47.5506,-121.993,2003,0
20140807,620000,3478,1660,7,47.6773,-122.372,1929,0
20150313,526000,37801,1780,7,47.5858,-122.015,1977,0
20140514,155000,5200,700,6,47.4924,-122.175,1952,0
20140827,342000,11200,1570,7,47.7573,-122.217,1959,0
20150407,390000,216332,1220,7,47.7224,-121.926,1981,0
20140605,685000,219978,3150,9,47.553,-121.946,1990,0
20140625,608000,4736,2690,7,47.6869,-122.036,2001,0
20140916,179900,6400,680,6,47.5136,-122.316,1943,0
20140904,1245000,14150,3750,9,47.6999,-122.393,1936,1968
20150430,166000,11675,1010,7,47.4849,-122.301,1957,0
20140519,462000,4500,1710,8,47.5366,-122.268,1928,0
20140622,545000,6023,2090,8,47.5713,-121.997,1990,0
20150116,415000,4500,1560,7,47.6118,-122.306,1903,0
20140610,269000,4200,1560,7,47.3838,-122.026,2003,0
20141212,356500,11473,2570,8,47.2809,-122.296,2008,0
20141223,225000,7633,1010,6,47.3781,-122.314,1961,0
20140620,175000,5130,1020,6,47.301,-122.226,1948,0
20140801,549000,9720,1710,8,47.5903,-122.157,1974,0
20150415,535000,12197,2300,8,47.4369,-122.338,1989,0
20140505,627000,7712,1990,8,47.5688,-122.087,1973,0
20140822,565000,15677,2730,9,47.4612,-122.365,1976,0
20141112,392450,2681,2195,7,47.6965,-122.342,1912,0
20140923,509000,4675,1560,8,47.7086,-122.019,2006,0
20140912,340000,4800,1400,7,47.6865,-122.379,1921,0
20150326,537000,4800,1400,7,47.6865,-122.379,1921,0
20140505,865000,9892,3690,10,47.5937,-121.982,1998,0
20141214,358000,8340,1140,7,47.7448,-122.3,1948,0
20140919,595000,3225,1920,7,47.5848,-122.384,1923,0
20140619,661000,8058,2496,9,47.6791,-122.149,1998,0
20140916,419950,8500,2280,7,47.7211,-122.166,1977,0
20150416,490000,6420,3200,9,47.3545,-122.001,2006,0
20140918,525000,4000,880,7,47.6847,-122.387,1940,0
20140813,350000,1298,1320,7,47.6959,-122.376,1995,0
20150511,552500,3582,2450,9,47.7749,-122.159,2008,0
20150327,210000,8970,1040,6,47.3283,-122.337,1961,0
20150311,390000,53250,2480,9,47.3323,-122.079,1990,0
20150129,336800,16650,1830,7,47.7734,-122.315,1958,0
20150303,465000,4473,1440,7,47.6825,-122.036,2003,0
20141218,299900,3632,1580,7,47.3672,-122.019,2011,0
20140718,715000,5000,3230,9,47.5558,-122.002,2006,0
20140523,235000,39639,1810,7,47.3472,-122.11,1970,0
20141210,276000,4400,2495,8,47.2877,-122.283,2007,0
20150112,265000,12728,1740,7,47.2808,-122.3,1964,0
20140530,425000,3000,1680,6,47.686,-122.346,1900,0
20150105,313000,10320,2460,8,47.2599,-122.215,1993,0
20150409,715000,6000,3050,8,47.7701,-122.389,1984,0
20141212,265000,10969,1630,7,47.3305,-122.285,1991,0
20150324,646000,6413,2460,9,47.7497,-122.245,2004,0
20140721,175000,6600,1030,7,47.4941,-122.34,1954,0
20140731,649000,13809,3410,10,47.3424,-122.326,1973,0
20150423,785000,5200,2310,7,47.6357,-122.397,1940,0
20140922,890000,4400,2610,8,47.6158,-122.293,1920,0
20141126,612000,10327,2330,9,47.7239,-122.164,1998,0
20141205,330000,5674,2980,8,47.277,-122.347,2003,0
20141112,493000,11393,1790,8,47.6297,-122.099,1978,0
20150403,1600000,5735,2940,9,47.6381,-122.304,1957,0
20140627,1620000,9750,3900,10,47.5605,-122.158,1972,0
20150211,1650000,9750,3900,10,47.5605,-122.158,1972,0
20140926,499000,2150,1750,7,47.6037,-122.311,1900,2014
20140623,603500,8400,2660,8,47.549,-122.173,1962,0
20140624,530000,3680,1580,8,47.5762,-122.377,1941,0
20150406,895000,14197,2350,8,47.6005,-122.204,1962,0
20140513,267345,8165,2510,7,47.3092,-122.372,1972,0
20140516,275000,15639,1480,8,47.4723,-121.746,1987,0
20150225,439950,223377,1720,7,47.7329,-121.92,1950,0
20140620,455000,4653,1470,7,47.5667,-122.018,1985,0
20150113,630000,6930,1540,7,47.6782,-122.278,1944,0
20141103,690000,5001,2820,9,47.5533,-121.992,2004,0
20140826,212000,12705,1250,7,47.302,-122.382,1971,0
20140813,231500,7526,2080,7,47.3762,-122.183,1985,0
20150430,1237500,49936,5180,10,47.6676,-122.069,1991,0
20140708,378500,43821,2860,9,47.3163,-122.142,1990,0
20140502,482000,35868,2710,9,47.375,-122.022,1989,0
20150505,695000,3990,1140,7,47.6554,-122.333,1924,0
20141202,965000,57587,4070,10,47.6908,-122.052,1989,0
20150204,675000,5913,1710,8,47.6481,-122.406,1941,0
20141027,387000,6500,1340,7,47.7168,-122.192,1972,0
20150330,347500,7000,2290,8,47.4442,-122.129,1977,0
20140711,385000,7400,1860,8,47.4598,-122.352,1922,2004
20141204,265000,4930,1080,6,47.5209,-122.374,1950,0
20150422,406000,5264,960,7,47.6805,-122.301,1953,0
20140508,134000,5000,980,7,47.7076,-121.359,1922,2003
20141020,415000,3399,1500,7,47.6838,-122.352,1926,0
20140527,375000,8775,1440,7,47.7231,-122.17,1973,0
20141210,620000,7465,2580,8,47.6319,-122.022,1993,0
20141028,337500,4698,2070,7,47.3539,-122.024,1999,0
20140922,565000,12368,1880,7,47.5901,-122.167,1967,0
20140523,399500,12676,2420,7,47.4943,-121.789,1911,1986
20140521,1065000,9466,1890,8,47.6144,-122.211,1987,0
20140821,352500,33630,1920,8,47.4983,-122.167,1992,0
20140617,259000,5909,1870,7,47.3665,-122.183,1986,0
20150415,320000,7620,900,7,47.5268,-122.343,1971,0
20140811,733000,9888,2160,9,47.6712,-122.142,1989,0
20140625,381500,2910,900,7,47.6859,-122.322,1924,0
20141202,343000,9261,1180,7,47.5492,-122.274,1957,0
20140818,205500,6400,900,6,47.2113,-121.992,1938,0
20140915,525000,16530,1600,7,47.5821,-122.016,1967,0
20150319,300000,8352,1500,6,47.4883,-122.191,1943,0
20140722,299000,189486,1070,6,47.7199,-122.085,1942,0
20140709,561000,5250,2570,8,47.5763,-122,1990,0
20150224,450000,4000,1210,7,47.5934,-122.308,1928,0
20140814,540000,7850,1850,8,47.6914,-122.103,1985,0
20140624,379000,30886,1740,8,47.46,-121.707,1992,0
20140724,230000,14000,1300,7,47.4213,-122.322,1958,0
20150310,399950,30605,2000,8,47.3442,-122.062,1989,0
20150507,355000,5806,3220,8,47.3714,-122.103,2002,0
20140619,580000,9593,2160,8,47.5883,-122.112,1969,0
20150427,700000,4299,2130,7,47.5779,-122.294,1922,0
20140506,279900,8151,1580,7,47.3672,-122.312,1962,0
20141113,210000,7500,1200,6,47.4921,-122.275,1905,1989
20140630,1165000,5001,3790,10,47.6035,-122.285,1989,0
20140611,290300,3874,860,6,47.4836,-122.204,1931,0
20141003,1599950,43123,5130,11,47.544,-122.126,1996,0
20150416,490000,6380,1600,7,47.7015,-122.317,1939,0
20140506,606000,13850,2110,9,47.5497,-122.077,1987,0
20140714,359950,4980,1400,6,47.7041,-122.34,1943,0
20150212,677100,9199,2110,10,47.6496,-122.083,1993,0
20150221,465000,7125,1430,7,47.6256,-122.059,1984,0
20140815,4500000,40014,6640,12,47.7493,-122.28,2004,0
